customer_id,name,age,gender,state,signup_date,email,phone_number,subscribe,age_bracket,signup_cohort,phone_valid
CUST0866,Caturangga,48,Male,Nusa Tenggara Barat,2024-08-27,kenari87@example.com,835525756,No,46-60,2024-08,Not Checked
CUST0867,Rama,20,Male,Sumatera Utara,2025-04-06,embuh96@example.com,8036210068,Yes,18-25,2025-04,Not Checked
CUST0868,Oliva,62,Female,Kalimantan Timur,2024-04-27,kasiyahmaheswara@example.org,832881115612,Yes,60+,2024-04,Not Checked
CUST0869,Damar,26,Male,DKI Jakarta,2024-03-17,hwaluyo@example.org,834532938,Yes,26-35,2024-03,Not Checked
CUST0870,Fathonah,44,Female,Sulawesi Utara,2023-12-08,whidayat@example.org,848899185,Yes,36-45,2023-12,Not Checked
CUST0871,Raina,19,Female,Jawa Tengah,2025-07-10,raina_23@example.com,82563159262,Yes,18-25,2025-07,Not Checked
CUST0872,Yahya,31,Male,Sulawesi Barat,2024-05-10,jumadiwibisono@example.org,85971790746,No,26-35,2024-05,Not Checked
CUST0873,Halima,61,Female,Aceh,2024-05-10,halima_97@example.com,870470819335,Yes,60+,2024-05,Not Checked
CUST0874,Calista,57,Female,Sulawesi Selatan,2025-04-07,calista731@example.com,883733029943,Yes,46-60,2025-04,Not Checked
CUST0875,Opung,23,Male,Bali,2024-12-15,zwibowo@example.net,8562422845,Yes,18-25,2024-12,Not Checked
CUST0876,Jinawi,33,Male,Gorontalo,2023-11-13,jinawi_13@example.com,824813794104,Yes,26-35,2023-11,Not Checked
CUST0877,Nilam,28,Female,Papua,2024-08-07,nmulyani@example.com,8363534943,Yes,26-35,2024-08,Not Checked
CUST0878,Warsita,48,Male,Maluku,2024-04-18,edi31@example.org,80405869496,Yes,46-60,2024-04,Not Checked
CUST0879,Julia,62,Female,Banten,2024-03-13,gamani00@example.org,853696212,No,60+,2024-03,Not Checked
CUST0880,Eja,31,Male,Riau,2024-05-21,eja_30@example.com,801586680322,Yes,26-35,2024-05,Not Checked
CUST0881,Putri,30,Female,Kepulauan Bangka Belitung,2025-08-15,711putri@example.com,86378169110,No,26-35,2025-08,Not Checked
CUST0882,Among,33,Male,Maluku,2024-12-20,among467@example.com,81723450913,Yes,26-35,2024-12,Not Checked
CUST0883,Citra,27,Female,Papua,2024-10-04,maryadisalsabila@example.com,803854312672,No,26-35,2024-10,Not Checked
CUST0884,Yance,44,Female,Sumatera Selatan,2025-02-23,liman86@example.com,806185421,Yes,36-45,2025-02,Not Checked
CUST0885,Ridwan,54,Male,Jawa Timur,2024-06-07,15ridwan@example.com,8376158167,Yes,46-60,2024-06,Not Checked
CUST0886,Oni,20,Female,Sulawesi Selatan,2024-09-29,zahrapradipta@example.org,841227171229,Yes,18-25,2024-09,Not Checked
CUST0887,Virman,43,Male,unknown,2025-08-29,shaniamustofa@example.com,83833992395,Yes,36-45,2025-08,Not Checked
CUST0888,Gandewa,43,Male,Sulawesi Tengah,2024-04-08,gandewa469@example.com,87050617081,Yes,36-45,2024-04,Not Checked
CUST0889,Sakura,46,Female,Papua Barat,2024-05-13,sakura508@example.com,845051910,No,46-60,2024-05,Not Checked
CUST0890,Ophelia,27,Female,Sumatera Barat,2024-08-26,wahyudinkariman@example.org,843903111,Yes,26-35,2024-08,Not Checked
CUST0891,Ajiono,43,Male,Sulawesi Tenggara,2024-11-27,wahyunicemplunk@example.net,836503634174,No,36-45,2024-11,Not Checked
CUST0892,Ridwan,47,Male,Kalimantan Barat,2025-02-10,139ridwan@example.com,80495190403,Yes,46-60,2025-02,Not Checked
CUST0893,Anastasia,26,Female,Kepulauan Bangka Belitung,2025-07-22,anastasia500@example.com,844993478617,Yes,26-35,2025-07,Not Checked
CUST0894,Lintang,32,Female,Papua Barat,2024-04-19,lanangbudiman@example.net,803021703792,Yes,26-35,2024-04,Not Checked
CUST0895,Paramita,48,Female,Nusa Tenggara Timur,2024-02-18,paramita@example.com,83325253422,No,46-60,2024-02,Not Checked
CUST0896,Radika,29,Male,Sulawesi Tenggara,2025-04-15,751radika@example.com,824933177010,Yes,26-35,2025-04,Not Checked
CUST0897,Mahdi,62,Male,Sumatera Utara,2025-02-27,bajragin07@example.com,8148031092,No,60+,2025-02,Not Checked
CUST0898,Kiandra,34,Female,Banten,2024-07-11,ulya44@example.org,831333000,Yes,26-35,2024-07,Not Checked
CUST0899,Caket,58,Male,Banten,2023-10-23,3caket@example.com,869176742,Yes,46-60,2023-10,Not Checked
CUST0900,Winda,19,Female,Riau,2023-11-04,fhartati@example.com,868496050,No,18-25,2023-11,Not Checked
CUST0901,Prima,21,Male,Jawa Timur,2025-01-31,yunita49@example.org,80536557106,Yes,18-25,2025-01,Not Checked
CUST0902,Viktor,53,Male,Bali,2024-10-03,viktor831@example.com,87104702429,Yes,46-60,2024-10,Not Checked
CUST0903,Ilsa,24,Female,Banten,2024-06-26,75ilsa@example.com,873105479862,Yes,18-25,2024-06,Not Checked
CUST0904,Dewi,28,Female,Sumatera Utara,2024-04-03,jmelani@example.com,83567852065,Yes,26-35,2024-04,Not Checked
CUST0905,Raihan,34,Male,Kalimantan Tengah,2024-05-05,dwibowo@example.org,8665366629,Yes,26-35,2024-05,Not Checked
CUST0906,Damu,23,Male,Sulawesi Tengah,2024-06-27,laksmiwatirachel@example.org,864952670823,Yes,18-25,2024-06,Not Checked
CUST0907,Hasim,39,Male,Riau,2024-11-03,800hasim@example.com,828388519256,Yes,36-45,2024-11,Not Checked
CUST0908,Karta,32,Male,Sulawesi Selatan,2024-12-19,rahayu46@example.org,821509828,Yes,26-35,2024-12,Not Checked
CUST0909,Balamantri,56,Male,Maluku,2024-09-16,466balamantri@example.com,8229726805,No,46-60,2024-09,Not Checked
CUST0910,Raina,30,Female,Kalimantan Tengah,2024-09-29,cengkirmulyani@example.com,856349572,Yes,26-35,2024-09,Not Checked
CUST0911,Padmi,37,Female,Nusa Tenggara Timur,2025-08-02,anggrainiira@example.org,805601306275,No,36-45,2025-08,Not Checked
CUST0912,Jaga,35,Male,Kepulauan Bangka Belitung,2024-04-01,habibilaksana@example.org,884796375,No,26-35,2024-04,Not Checked
CUST0913,Nilam,40,Female,Jawa Timur,2025-02-19,pranowoellis@example.org,844021480822,No,36-45,2025-02,Not Checked
CUST0914,Gasti,58,Female,Nusa Tenggara Timur,2024-12-08,gasti24@example.com,872252026,Yes,46-60,2024-12,Not Checked
CUST0915,Lala,51,Female,Maluku,2024-06-02,lala643@example.com,86812648671,Yes,46-60,2024-06,Not Checked
CUST0916,Wakiman,26,Male,Aceh,2025-06-11,sitompulsyahrini@example.net,875257407,No,26-35,2025-06,Not Checked
CUST0917,Uli,40,Female,Kepulauan Bangka Belitung,2024-09-28,uli_32@example.com,809566847541,Yes,36-45,2024-09,Not Checked
CUST0918,Zaenab,39,Female,Gorontalo,2025-08-16,ikhsannasyidah@example.com,8460479581,No,36-45,2025-08,Not Checked
CUST0919,Aurora,26,Female,Sumatera Selatan,2023-10-11,52aurora@example.com,8604199827,No,26-35,2023-10,Not Checked
CUST0920,Zalindra,49,Female,Kalimantan Tengah,2024-10-17,halimahamelia@example.com,880376144,Yes,46-60,2024-10,Not Checked
CUST0921,Clara,26,Female,Jawa Tengah,2023-10-30,clara487@example.com,877898478,Yes,26-35,2023-10,Not Checked
CUST0922,Pardi,41,Male,Sulawesi Barat,2025-03-19,707pardi@example.com,8057723645,No,36-45,2025-03,Not Checked
CUST0923,Nadia,35,Female,Kepulauan Riau,2024-09-01,hutagalungprasetyo@example.net,86101490408,Yes,26-35,2024-09,Not Checked
CUST0924,Dacin,58,Male,Sulawesi Tenggara,2025-05-30,942dacin@example.com,8665610528,Yes,46-60,2025-05,Not Checked
CUST0925,Muhammad,28,Male,Sulawesi Utara,2023-09-24,muhammad664@example.com,8131879171,Yes,26-35,2023-09,Not Checked
CUST0926,Cager,64,Male,Bengkulu,2025-01-06,cager854@example.com,835579190357,Yes,60+,2025-01,Not Checked
CUST0927,Pranawa,32,Male,Kalimantan Barat,2025-04-06,bmardhiyah@example.com,805543870,Yes,26-35,2025-04,Not Checked
CUST0928,Karsa,38,Male,Jawa Tengah,2025-06-14,karsa330@example.com,888086481,Yes,36-45,2025-06,Not Checked
CUST0929,Koko,35,Male,Lampung,2025-06-24,koko_35@example.com,89190155890,Yes,26-35,2025-06,Not Checked
CUST0930,Julia,44,Female,Banten,2025-07-30,835julia@example.com,87889413321,No,36-45,2025-07,Not Checked
CUST0931,Vanya,39,Female,Maluku,2025-03-03,jabal89@example.com,831487955298,Yes,36-45,2025-03,Not Checked
CUST0932,Hesti,48,Female,Kepulauan Riau,2024-05-01,utamabudiyanto@example.com,828353142200,No,46-60,2024-05,Not Checked
CUST0933,Wadi,54,Male,Sumatera Barat,2024-11-22,813wadi@example.com,8634585677,No,46-60,2024-11,Not Checked
CUST0934,Jessica,41,Female,Jambi,2023-10-08,gunawanprabu@example.net,859691156715,No,36-45,2023-10,Not Checked
CUST0935,Dinda,56,Female,Maluku,2024-11-09,453dinda@example.com,8856389785,Yes,46-60,2024-11,Not Checked
CUST0936,Jaiman,62,Male,unknown,2024-05-06,napitupuludarsirah@example.com,8982461298,Yes,60+,2024-05,Not Checked
CUST0937,Hani,28,Female,Papua Barat,2025-03-25,yani98@example.org,8928754900,No,26-35,2025-03,Not Checked
CUST0938,Dipa,43,Male,unknown,2024-10-01,7dipa@example.com,818949963,No,36-45,2024-10,Not Checked
CUST0939,Gadang,24,Male,Banten,2025-05-07,indah20@example.net,8039324448,Yes,18-25,2025-05,Not Checked
CUST0940,Shania,19,Female,Jawa Timur,2024-11-03,ibunsimbolon@example.org,83058015724,Yes,18-25,2024-11,Not Checked
CUST0941,Zelda,21,Female,Sulawesi Tenggara,2025-02-01,zelda_34@example.com,807520403,Yes,18-25,2025-02,Not Checked
CUST0942,Upik,47,Male,Sumatera Barat,2025-07-29,emaryadi@example.com,836323789523,Yes,46-60,2025-07,Not Checked
CUST0943,Erik,56,Male,Sumatera Barat,2023-11-29,erik_14@example.com,832420153037,Yes,46-60,2023-11,Not Checked
CUST0944,Asmadi,45,Male,Riau,2024-01-21,asmadi_83@example.com,828124779,Yes,36-45,2024-01,Not Checked
CUST0945,Pangeran,33,Male,Papua Barat,2025-08-26,532pangeran@example.com,891399580,No,26-35,2025-08,Not Checked
CUST0946,Gawati,55,Female,Sulawesi Barat,2023-09-25,marsudiprakasa@example.net,82645313008,Yes,46-60,2023-09,Not Checked
CUST0947,Mustika,28,Male,Kalimantan Tengah,2024-09-01,mustika752@example.com,827238646033,No,26-35,2024-09,Not Checked
CUST0948,Kariman,32,Male,Maluku,2023-11-16,jsetiawan@example.org,87680211343,Yes,26-35,2023-11,Not Checked
CUST0949,Ifa,40,Female,unknown,2025-02-10,irmajanuar@example.net,840186423,Yes,36-45,2025-02,Not Checked
CUST0950,Danang,51,Male,Nusa Tenggara Timur,2025-07-10,danang_14@example.com,8751881441,Yes,46-60,2025-07,Not Checked
CUST0951,Irsad,37,Male,Maluku Utara,2025-03-21,novi38@example.net,847859037944,Yes,36-45,2025-03,Not Checked
CUST0952,Hamima,40,Female,Sumatera Barat,2025-03-18,hamima_31@example.com,827321819680,Yes,36-45,2025-03,Not Checked
CUST0953,Xanana,31,Male,DI Yogyakarta,2024-03-10,prasetyoemil@example.org,805791917532,No,26-35,2024-03,Not Checked
CUST0954,Hana,37,Female,Maluku,2024-07-03,hestimandasari@example.com,845908683281,No,36-45,2024-07,Not Checked
CUST0955,Dirja,44,Male,Riau,2024-10-07,ganggraini@example.net,885763980,Yes,36-45,2024-10,Not Checked
CUST0956,Ella,29,Female,DKI Jakarta,2023-12-10,ella_68@example.com,840022195,Yes,26-35,2023-12,Not Checked
CUST0957,Saadat,25,Male,Sumatera Selatan,2024-04-20,48saadat@example.com,815144047223,Yes,18-25,2024-04,Not Checked
CUST0958,Muni,59,Male,Sulawesi Utara,2025-07-13,gunawanjaiman@example.net,85629860615,Yes,46-60,2025-07,Not Checked
CUST0959,Novi,26,Female,Jawa Timur,2024-11-02,118novi@example.com,858132913,Yes,26-35,2024-11,Not Checked
CUST0960,Wardaya,38,Male,Kalimantan Barat,2025-05-24,phasanah@example.com,845528256,Yes,36-45,2025-05,Not Checked
CUST0961,Dewi,24,Female,Kepulauan Bangka Belitung,2025-04-18,suryonohana@example.net,896548600,Yes,18-25,2025-04,Not Checked
CUST0962,Cahya,39,Male,Sumatera Utara,2025-08-30,putripratiwi@example.net,85658994646,No,36-45,2025-08,Not Checked
CUST0963,Novi,56,Female,DKI Jakarta,2024-06-30,znasyidah@example.net,8143244197,Yes,46-60,2024-06,Not Checked
CUST0964,Yance,40,Female,Papua Barat,2023-10-02,yance_14@example.com,8056592022,Yes,36-45,2023-10,Not Checked
CUST0965,Arta,58,Male,Sulawesi Utara,2024-05-29,entengpertiwi@example.org,863261008472,Yes,46-60,2024-05,Not Checked
CUST0966,Wakiman,35,Male,Jawa Tengah,2024-02-01,wakiman11@example.com,889934976767,No,26-35,2024-02,Not Checked
CUST0967,Talia,20,Female,Sumatera Barat,2025-08-01,talia_26@example.com,873415121658,No,18-25,2025-08,Not Checked
CUST0968,Irma,36,Female,unknown,2024-03-19,irma242@example.com,836733261166,Yes,36-45,2024-03,Not Checked
CUST0969,Sabrina,21,Female,Maluku,2025-09-19,mustikaprasasta@example.com,8779287014,Yes,18-25,2025-09,Not Checked
CUST0970,Gawati,45,Female,DI Yogyakarta,2025-02-21,gawati227@example.com,85186013271,Yes,36-45,2025-02,Not Checked
CUST0971,Zulaikha,30,Female,Sulawesi Barat,2024-05-17,642zulaikha@example.com,869128445,No,26-35,2024-05,Not Checked
CUST0972,Salimah,45,Female,Kalimantan Utara,2025-05-02,keishajanuar@example.com,808614399536,Yes,36-45,2025-05,Not Checked
CUST0973,Maman,21,Male,Lampung,2024-09-21,190maman@example.com,8057344812,Yes,18-25,2024-09,Not Checked
CUST0974,Pia,46,Female,Papua Barat,2025-03-15,winarnomahmud@example.org,8679130595,Yes,46-60,2025-03,Not Checked
CUST0975,Gatra,29,Male,Aceh,2024-05-26,putraajeng@example.org,8797172385,Yes,26-35,2024-05,Not Checked
CUST0976,Vino,43,Male,Kepulauan Riau,2025-09-13,189vino@example.com,898203519355,Yes,36-45,2025-09,Not Checked
CUST0977,Ani,40,Female,Kepulauan Bangka Belitung,2023-11-08,ani_59@example.com,828902780,Yes,36-45,2023-11,Not Checked
CUST0978,Ade,62,Male,Sulawesi Barat,2025-02-08,danujasusanti@example.org,8632126043,Yes,60+,2025-02,Not Checked
CUST0979,Rina,23,Female,Gorontalo,2024-09-29,mahfudpuspita@example.org,872055831592,Yes,18-25,2024-09,Not Checked
CUST0980,Michelle,18,Female,Sumatera Barat,2024-07-09,668michelle@example.com,8060027190,No,<18,2024-07,Not Checked
CUST0981,Padmi,18,Female,Nusa Tenggara Barat,2024-08-02,kadriansyah@example.net,874559176,Yes,<18,2024-08,Not Checked
CUST0982,Luwes,49,Male,Kalimantan Tengah,2025-08-19,rahmat59@example.net,88157833306,Yes,46-60,2025-08,Not Checked
CUST0983,Puput,35,Female,Sulawesi Utara,2024-07-30,cahyantoputra@example.com,872092982910,Yes,26-35,2024-07,Not Checked
CUST0984,Empluk,29,Male,unknown,2024-06-29,empluk_60@example.com,869492341,No,26-35,2024-06,Not Checked
CUST0985,Nugraha,53,Male,Bali,2025-06-15,qlailasari@example.com,818235166,Yes,46-60,2025-06,Not Checked
CUST0986,Wisnu,54,Male,Sulawesi Tengah,2025-06-25,dnurdiyanti@example.org,87006634411,Yes,46-60,2025-06,Not Checked
CUST0987,Ida,30,Female,DI Yogyakarta,2023-11-11,prastutigandi@example.org,8831770028,No,26-35,2023-11,Not Checked
CUST0988,Nasim,44,Male,Gorontalo,2024-01-18,nasim_59@example.com,865863136509,Yes,36-45,2024-01,Not Checked
CUST0989,Kala,43,Male,Riau,2025-03-01,opangestu@example.com,817697286,Yes,36-45,2025-03,Not Checked
CUST0990,Vanesa,32,Female,Nusa Tenggara Timur,2024-08-22,latif73@example.net,8419971050,Yes,26-35,2024-08,Not Checked
CUST0991,Irfan,46,Male,Kepulauan Bangka Belitung,2025-05-18,wijayantisilvia@example.org,8603417341,Yes,46-60,2025-05,Not Checked
CUST0992,Umaya,49,Male,Sumatera Utara,2024-08-26,emaryati@example.org,883012408,Yes,46-60,2024-08,Not Checked
CUST0993,Cawuk,44,Male,Jawa Barat,2024-12-29,cawuk_51@example.com,874758803495,No,36-45,2024-12,Not Checked
CUST0994,Rahmi,48,Female,Kepulauan Bangka Belitung,2024-11-05,27rahmi@example.com,89507251945,Yes,46-60,2024-11,Not Checked
CUST0995,Waluyo,56,Male,DI Yogyakarta,2024-02-04,karya45@example.net,8591312671,Yes,46-60,2024-02,Not Checked
CUST0996,Vinsen,47,Male,Bengkulu,2024-06-09,ibrani64@example.org,8585892932,Yes,46-60,2024-06,Not Checked
CUST0997,Ulya,59,Female,Sulawesi Utara,2024-06-23,putri15@example.com,81976792782,Yes,46-60,2024-06,Not Checked
CUST0998,Dina,41,Female,DKI Jakarta,2025-01-01,dina912@example.com,85499775196,Yes,36-45,2025-01,Not Checked
CUST0999,Yahya,63,Male,Kalimantan Timur,2023-12-12,chartati@example.net,8912787724,No,60+,2023-12,Not Checked
CUST1000,Olga,25,Male,Banten,2025-02-21,olga_89@example.com,899714462,Yes,18-25,2025-02,Not Checked
